Date,Currency,TierLow,TierHigh,Rate,BenchmarkDiff
2025-10-31,USD,0,10000,0,0
2025-10-31,USD,10000,,3.620,-0.5
2025-10-31,AED,0,35000,0,0
2025-10-31,AED,35000,,3.062,-0.75
2025-10-31,AUD,0,15000,0,0
2025-10-31,AUD,15000,150000,3.199,-0.5
2025-10-31,AUD,150000,,3.449,-0.25
2025-10-31,CAD,0,13000,0,0
2025-10-31,CAD,13000,,1.900,-0.5
2025-10-31,CHF,0,100000,0,0
2025-10-31,CHF,100000,,-0.374,-0.25
2025-10-31,CNH,0,70000,0,0
2025-10-31,CNH,70000,,0.50,0
2025-10-31,CZK,0,250000,0,0
2025-10-31,CZK,250000,,1.377,-2
2025-10-31,DKK,0,75000,0,0
2025-10-31,DKK,75000,,1.060,-0.5
2025-10-31,EUR,0,10000,0,0
2025-10-31,EUR,10000,,1.474,-0.5
2025-10-31,GBP,0,8000,0,0
2025-10-31,GBP,8000,,3.604,-0.5
2025-10-31,HKD,0,78000,0,0
2025-10-31,HKD,78000,,2.791,-0.75
2025-10-31,HUF,0,3500000,0,0
2025-10-31,HUF,3500000,,3.525,-3
2025-10-31,ILS,,,0,0
2025-10-31,INR,,,0,0
2025-10-31,JPY,0,5000000,0,0
2025-10-31,JPY,5000000,,0.144,-0.25
2025-10-31,KRW,0,12000000,0,0
2025-10-31,KRW,12000000,,1.000,-1.5
2025-10-31,MXN,0,200000,0,0
2025-10-31,MXN,200000,,3.888,-4
2025-10-31,NOK,0,100000,0,0
2025-10-31,NOK,100000,,2.064,-2
2025-10-31,NZD,0,15000,0,0
2025-10-31,NZD,15000,,0.485,-2.5
2025-10-31,PLN,0,400000,0,0
2025-10-31,PLN,400000,,2.558,-2
2025-10-31,RUB,,,0,0
2025-10-31,SAR,0,35000,0,0
2025-10-31,SAR,35000,,4.330,-0.75
2025-10-31,SEK,0,110000,0,0
2025-10-31,SEK,110000,,1.140,-0.5
2025-10-31,SGD,0,14000,0,0
2025-10-31,SGD,14000,,0.183,-1
2025-10-31,TRY,0,250000,0,0
2025-10-31,TRY,250000,,5,0
2025-10-31,ZAR,0,150000,0,0
2025-10-31,ZAR,150000,,6.109,-1
