Date,Currency,TierLow,TierHigh,Rate,BenchmarkDiff
2026-08-26,USD,0,100000,5.130,1.5
2026-08-26,USD,100000,1000000,4.630,1
2026-08-26,USD,1000000,50000000,4.380,0.75
2026-08-26,USD,50000000,250000000,4.130,0.5
2026-08-26,USD,250000000,,4.130,0.5
2026-08-26,AED,0,350000,6.049,2.5
2026-08-26,AED,350000,3500000,5.549,2
2026-08-26,AED,3500000,350000000,5.049,1.5
2026-08-26,AED,350000000,,5.049,1.5
2026-08-26,AUD,0,150000,5.660,1.5
2026-08-26,AUD,150000,1500000,5.160,1
2026-08-26,AUD,1500000,75000000,4.910,0.75
2026-08-26,AUD,75000000,300000000,4.660,0.5
2026-08-26,AUD,300000000,,4.660,0.5
2026-08-26,CAD,0,130000,3.596,1.5
2026-08-26,CAD,130000,1300000,3.096,1
2026-08-26,CAD,1300000,64000000,2.846,0.75
2026-08-26,CAD,64000000,260000000,2.596,0.5
2026-08-26,CAD,260000000,,2.596,0.5
2026-08-26,CHF,0,90000,1.500,1.5
2026-08-26,CHF,90000,900000,1.000,1
2026-08-26,CHF,900000,46000000,0.750,0.75
2026-08-26,CHF,46000000,180000000,0.75,0.5
2026-08-26,CHF,180000000,,0.75,0.5
2026-08-26,CNH,0,700000,5.151,4
2026-08-26,CNH,700000,7000000,4.151,3
2026-08-26,CNH,7000000,350000000,3.651,2.5
2026-08-26,CNH,350000000,,3.151,2
2026-08-26,CZK,0,400000000,6.509,3
2026-08-26,CZK,400000000,,6.509,3
2026-08-26,DKK,0,120000000,4.750,3
2026-08-26,DKK,120000000,,4.750,3
2026-08-26,EUR,0,90000,3.665,1.5
2026-08-26,EUR,90000,900000,3.165,1
2026-08-26,EUR,900000,44000000,2.915,0.75
2026-08-26,EUR,44000000,180000000,2.665,0.5
2026-08-26,EUR,180000000,,2.665,0.5
2026-08-26,GBP,0,80000,5.204,1.5
2026-08-26,GBP,80000,800000,4.704,1
2026-08-26,GBP,800000,38000000,4.454,0.75
2026-08-26,GBP,38000000,150000000,4.204,0.5
2026-08-26,GBP,150000000,,4.204,0.5
2026-08-26,HKD,0,780000,5.095,2.5
2026-08-26,HKD,780000,7800000,4.595,2
2026-08-26,HKD,7800000,780000000,4.095,1.5
2026-08-26,HKD,780000000,,4.095,1.5
2026-08-26,HUF,0,4500000000,10.565,5
2026-08-26,HUF,4500000000,,10.565,5
2026-08-26,ILS,0,80000000,8.290,5
2026-08-26,ILS,80000000,,8.290,5
2026-08-26,INR,,,8.240,3
2026-08-26,JPY,0,11000000,2.347,1.5
2026-08-26,JPY,11000000,114000000,1.847,1
2026-08-26,JPY,114000000,5700000000,1.597,0.75
2026-08-26,JPY,5700000000,23000000000,1.347,0.5
2026-08-26,JPY,23000000000,,1.347,0.5
2026-08-26,KRW,,,7.511,3.5
2026-08-26,MXN,0,2000000,9.505,3
2026-08-26,MXN,2000000,20000000,8.505,2
2026-08-26,MXN,20000000,2000000000,8.005,1.5
2026-08-26,MXN,2000000000,,8.005,1.5
2026-08-26,NOK,0,900000,5.560,1.5
2026-08-26,NOK,900000,9000000,5.060,1
2026-08-26,NOK,9000000,450000000,4.810,0.75
2026-08-26,NOK,450000000,1800000000,4.560,0.5
2026-08-26,NOK,1800000000,,4.560,0.5
2026-08-26,NZD,0,150000,4.154,1.5
2026-08-26,NZD,150000,1500000,3.654,1
2026-08-26,NZD,1500000,150000000,3.404,0.75
2026-08-26,NZD,150000000,,3.404,0.75
2026-08-26,PLN,0,70000000,6.675,3
2026-08-26,PLN,70000000,,6.675,3
2026-08-26,RON,,,7.992,3
2026-08-26,RUB*,0,660000000,18.880,5
2026-08-26,RUB*,660000000,,18.880,5
2026-08-26,SAR,0,350000,6.226,2.5
2026-08-26,SAR,350000,3500000,5.726,2
2026-08-26,SAR,3500000,350000000,5.226,1.5
2026-08-26,SAR,350000000,,5.226,1.5
2026-08-26,SEK,0,900000,3.175,1.5
2026-08-26,SEK,900000,9100000,2.675,1
2026-08-26,SEK,9100000,454000000,2.425,0.75
2026-08-26,SEK,454000000,1820000000,2.175,0.5
2026-08-26,SEK,1820000000,,2.175,0.5
2026-08-26,SGD,0,140000,2.887,1.5
2026-08-26,SGD,140000,1400000,2.387,1
2026-08-26,SGD,1400000,68000000,2.137,0.75
2026-08-26,SGD,68000000,270000000,1.887,0.5
2026-08-26,SGD,270000000,,1.887,0.5
2026-08-26,TRY,0,250000000,38.478,5
2026-08-26,TRY,250000000,,38.478,5
2026-08-26,ZAR,0,1500000,8.063,1.5
2026-08-26,ZAR,1500000,15000000,7.563,1
2026-08-26,ZAR,15000000,1500000000,7.313,0.75
2026-08-26,ZAR,1500000000,,7.313,0.75
