Date,Currency,TierLow,TierHigh,Rate,BenchmarkDiff
2025-11-17,USD,0,10000,0,0
2025-11-17,USD,10000,,3.380,-0.5
2025-11-17,AED,0,35000,0,0
2025-11-17,AED,35000,,3.180,-0.75
2025-11-17,AUD,0,15000,0,0
2025-11-17,AUD,15000,150000,3.116,-0.5
2025-11-17,AUD,150000,,3.366,-0.25
2025-11-17,CAD,0,13000,0,0
2025-11-17,CAD,13000,,1.634,-0.5
2025-11-17,CHF,0,100000,0,0
2025-11-17,CHF,100000,,-0.426,-0.25
2025-11-17,CNH,0,70000,0,0
2025-11-17,CNH,70000,,0.50,0
2025-11-17,CZK,0,250000,0,0
2025-11-17,CZK,250000,,1.234,-2
2025-11-17,DKK,0,75000,0,0
2025-11-17,DKK,75000,,1.010,-0.5
2025-11-17,EUR,0,10000,0,0
2025-11-17,EUR,10000,,1.410,-0.5
2025-11-17,GBP,0,8000,0,0
2025-11-17,GBP,8000,,3.534,-0.5
2025-11-17,HKD,0,78000,0,0
2025-11-17,HKD,78000,,1.995,-0.75
2025-11-17,HUF,0,3500000,0,0
2025-11-17,HUF,3500000,,3.427,-3
2025-11-17,ILS,,,0,0
2025-11-17,INR,,,0,0
2025-11-17,JPY,0,5000000,0,0
2025-11-17,JPY,5000000,,0.040,-0.25
2025-11-17,KRW,0,12000000,0,0
2025-11-17,KRW,12000000,,1.000,-1.5
2025-11-17,MXN,0,200000,0,0
2025-11-17,MXN,200000,,3.715,-4
2025-11-17,NOK,0,100000,0,0
2025-11-17,NOK,100000,,1.962,-2
2025-11-17,NZD,0,15000,0,0
2025-11-17,NZD,15000,,0.030,-2.5
2025-11-17,PLN,0,400000,0,0
2025-11-17,PLN,400000,,2.331,-2
2025-11-17,RUB,,,0,0
2025-11-17,SAR,0,35000,0,0
2025-11-17,SAR,35000,,3.789,-0.75
2025-11-17,SEK,0,110000,0,0
2025-11-17,SEK,110000,,1.102,-0.5
2025-11-17,SGD,0,14000,0,0
2025-11-17,SGD,14000,,0.151,-1
2025-11-17,TRY,0,250000,0,0
2025-11-17,TRY,250000,,5,0
2025-11-17,ZAR,0,150000,0,0
2025-11-17,ZAR,150000,,5.962,-1
