Date,Currency,TierLow,TierHigh,Rate,BenchmarkDiff
2026-01-06,USD,0,100000,5.140,1.5
2026-01-06,USD,100000,1000000,4.640,1
2026-01-06,USD,1000000,50000000,4.390,0.75
2026-01-06,USD,50000000,250000000,4.140,0.5
2026-01-06,USD,250000000,,4.140,0.5
2026-01-06,AED,0,350000,6.317,2.5
2026-01-06,AED,350000,3500000,5.817,2
2026-01-06,AED,3500000,350000000,5.317,1.5
2026-01-06,AED,350000000,,5.317,1.5
2026-01-06,AUD,0,150000,4.875,1.5
2026-01-06,AUD,150000,1500000,4.375,1
2026-01-06,AUD,1500000,75000000,4.125,0.75
2026-01-06,AUD,75000000,300000000,3.875,0.5
2026-01-06,AUD,300000000,,3.875,0.5
2026-01-06,CAD,0,130000,3.591,1.5
2026-01-06,CAD,130000,1300000,3.091,1
2026-01-06,CAD,1300000,64000000,2.841,0.75
2026-01-06,CAD,64000000,260000000,2.591,0.5
2026-01-06,CAD,260000000,,2.591,0.5
2026-01-06,CHF,0,90000,1.571,1.5
2026-01-06,CHF,90000,900000,1.071,1
2026-01-06,CHF,900000,46000000,0.821,0.75
2026-01-06,CHF,46000000,180000000,0.75,0.5
2026-01-06,CHF,180000000,,0.75,0.5
2026-01-06,CNH,0,700000,4.604,4
2026-01-06,CNH,700000,7000000,3.604,3
2026-01-06,CNH,7000000,350000000,3.104,2.5
2026-01-06,CNH,350000000,,2.604,2
2026-01-06,CZK,0,400000000,5.955,3
2026-01-06,CZK,400000000,,5.955,3
2026-01-06,DKK,0,120000000,4.484,3
2026-01-06,DKK,120000000,,4.484,3
2026-01-06,EUR,0,90000,3.424,1.5
2026-01-06,EUR,90000,900000,2.924,1
2026-01-06,EUR,900000,44000000,2.674,0.75
2026-01-06,EUR,44000000,180000000,2.424,0.5
2026-01-06,EUR,180000000,,2.424,0.5
2026-01-06,GBP,0,80000,5.258,1.5
2026-01-06,GBP,80000,800000,4.758,1
2026-01-06,GBP,800000,38000000,4.508,0.75
2026-01-06,GBP,38000000,150000000,4.258,0.5
2026-01-06,GBP,150000000,,4.258,0.5
2026-01-06,HKD,0,780000,5.599,2.5
2026-01-06,HKD,780000,7800000,5.099,2
2026-01-06,HKD,7800000,780000000,4.599,1.5
2026-01-06,HKD,780000000,,4.599,1.5
2026-01-06,HUF,0,4500000000,10.789,5
2026-01-06,HUF,4500000000,,10.789,5
2026-01-06,ILS,0,80000000,9.216,5
2026-01-06,ILS,80000000,,9.216,5
2026-01-06,INR,,,8.440,3
2026-01-06,JPY,0,11000000,1.500,1.5
2026-01-06,JPY,11000000,114000000,1.000,1
2026-01-06,JPY,114000000,5700000000,0.750,0.75
2026-01-06,JPY,5700000000,23000000000,0.75,0.5
2026-01-06,JPY,23000000000,,0.75,0.5
2026-01-06,KRW,0,120000000,4.500,2
2026-01-06,KRW,120000000,1200000000,4.000,1.5
2026-01-06,KRW,1200000000,24000000000,3.500,1
2026-01-06,KRW,24000000000,,3.500,1
2026-01-06,MXN,0,2000000,8.719,3
2026-01-06,MXN,2000000,20000000,7.719,2
2026-01-06,MXN,20000000,2000000000,7.219,1.5
2026-01-06,MXN,2000000000,,7.219,1.5
2026-01-06,NOK,0,900000,4.500,1.5
2026-01-06,NOK,900000,9000000,4.000,1
2026-01-06,NOK,9000000,450000000,3.750,0.75
2026-01-06,NOK,450000000,1800000000,3.500,0.5
2026-01-06,NOK,1800000000,,3.500,0.5
2026-01-06,NZD,0,150000,2.750,1.5
2026-01-06,NZD,150000,1500000,2.250,1
2026-01-06,NZD,1500000,150000000,2.000,0.75
2026-01-06,NZD,150000000,,2.000,0.75
2026-01-06,PLN,0,70000000,6.643,3
2026-01-06,PLN,70000000,,6.643,3
2026-01-06,RON,,,7.474,3
2026-01-06,RUB*,0,660000000,20.850,5
2026-01-06,RUB*,660000000,,20.850,5
2026-01-06,SAR,0,350000,6.740,2.5
2026-01-06,SAR,350000,3500000,6.240,2
2026-01-06,SAR,3500000,350000000,5.740,1.5
2026-01-06,SAR,350000000,,5.740,1.5
2026-01-06,SEK,0,900000,4.246,1.5
2026-01-06,SEK,900000,9100000,3.746,1
2026-01-06,SEK,9100000,454000000,3.496,0.75
2026-01-06,SEK,454000000,1820000000,3.246,0.5
2026-01-06,SEK,1820000000,,3.246,0.5
2026-01-06,SGD,0,140000,2.520,1.5
2026-01-06,SGD,140000,1400000,2.020,1
2026-01-06,SGD,1400000,68000000,1.770,0.75
2026-01-06,SGD,68000000,270000000,1.520,0.5
2026-01-06,SGD,270000000,,1.520,0.5
2026-01-06,TRY,0,250000000,35.003,5
2026-01-06,TRY,250000000,,35.003,5
2026-01-06,ZAR,0,1500000,5.755,1.5
2026-01-06,ZAR,1500000,15000000,5.255,1
2026-01-06,ZAR,15000000,1500000000,5.005,0.75
2026-01-06,ZAR,1500000000,,5.005,0.75
