Date,Currency,TierLow,TierHigh,Rate,BenchmarkDiff
2025-12-03,USD,0,10000,0,0
2025-12-03,USD,10000,,3.390,-0.5
2025-12-03,AED,0,35000,0,0
2025-12-03,AED,35000,,3.235,-0.75
2025-12-03,AUD,0,15000,0,0
2025-12-03,AUD,15000,150000,3.305,-0.5
2025-12-03,AUD,150000,,3.555,-0.25
2025-12-03,CAD,0,13000,0,0
2025-12-03,CAD,13000,,1.704,-0.5
2025-12-03,CHF,0,100000,0,0
2025-12-03,CHF,100000,,-0.200,-0.25
2025-12-03,CNH,0,70000,0,0
2025-12-03,CNH,70000,,0.50,0
2025-12-03,CZK,0,250000,0,0
2025-12-03,CZK,250000,,1.330,-2
2025-12-03,DKK,0,75000,0,0
2025-12-03,DKK,75000,,1.088,-0.5
2025-12-03,EUR,0,10000,0,0
2025-12-03,EUR,10000,,1.565,-0.5
2025-12-03,GBP,0,8000,0,0
2025-12-03,GBP,8000,,3.607,-0.5
2025-12-03,HKD,0,78000,0,0
2025-12-03,HKD,78000,,1.249,-0.75
2025-12-03,HUF,0,3500000,0,0
2025-12-03,HUF,3500000,,3.430,-3
2025-12-03,ILS,,,0,0
2025-12-03,INR,,,0,0
2025-12-03,JPY,0,5000000,0,0
2025-12-03,JPY,5000000,,0.121,-0.25
2025-12-03,KRW,0,12000000,0,0
2025-12-03,KRW,12000000,,1.000,-1.5
2025-12-03,MXN,0,200000,0,0
2025-12-03,MXN,200000,,3.610,-4
2025-12-03,NOK,0,100000,0,0
2025-12-03,NOK,100000,,2.052,-2
2025-12-03,NZD,0,15000,0,0
2025-12-03,NZD,15000,,0.000,-2.5
2025-12-03,PLN,0,400000,0,0
2025-12-03,PLN,400000,,2.416,-2
2025-12-03,RUB,,,0,0
2025-12-03,SAR,0,35000,0,0
2025-12-03,SAR,35000,,4.185,-0.75
2025-12-03,SEK,0,110000,0,0
2025-12-03,SEK,110000,,1.436,-0.5
2025-12-03,SGD,0,14000,0,0
2025-12-03,SGD,14000,,0.131,-1
2025-12-03,TRY,0,250000,0,0
2025-12-03,TRY,250000,,5,0
2025-12-03,ZAR,0,150000,0,0
2025-12-03,ZAR,150000,,5.935,-1
