Date,Currency,TierLow,TierHigh,Rate,BenchmarkDiff
2025-12-09,USD,0,100000,5.390,1.5
2025-12-09,USD,100000,1000000,4.890,1
2025-12-09,USD,1000000,50000000,4.640,0.75
2025-12-09,USD,50000000,250000000,4.390,0.5
2025-12-09,USD,250000000,,4.390,0.5
2025-12-09,AED,0,350000,6.544,2.5
2025-12-09,AED,350000,3500000,6.044,2
2025-12-09,AED,3500000,350000000,5.544,1.5
2025-12-09,AED,350000000,,5.544,1.5
2025-12-09,AUD,0,150000,5.375,1.5
2025-12-09,AUD,150000,1500000,4.875,1
2025-12-09,AUD,1500000,75000000,4.625,0.75
2025-12-09,AUD,75000000,300000000,4.375,0.5
2025-12-09,AUD,300000000,,4.375,0.5
2025-12-09,CAD,0,130000,3.621,1.5
2025-12-09,CAD,130000,1300000,3.121,1
2025-12-09,CAD,1300000,64000000,2.871,0.75
2025-12-09,CAD,64000000,260000000,2.621,0.5
2025-12-09,CAD,260000000,,2.621,0.5
2025-12-09,CHF,0,90000,1.500,1.5
2025-12-09,CHF,90000,900000,1.000,1
2025-12-09,CHF,900000,46000000,0.750,0.75
2025-12-09,CHF,46000000,180000000,0.75,0.5
2025-12-09,CHF,180000000,,0.75,0.5
2025-12-09,CNH,0,700000,5.216,4
2025-12-09,CNH,700000,7000000,4.216,3
2025-12-09,CNH,7000000,350000000,3.716,2.5
2025-12-09,CNH,350000000,,3.216,2
2025-12-09,CZK,0,400000000,6.196,3
2025-12-09,CZK,400000000,,6.196,3
2025-12-09,DKK,0,120000000,4.504,3
2025-12-09,DKK,120000000,,4.504,3
2025-12-09,EUR,0,90000,3.461,1.5
2025-12-09,EUR,90000,900000,2.961,1
2025-12-09,EUR,900000,44000000,2.711,0.75
2025-12-09,EUR,44000000,180000000,2.461,0.5
2025-12-09,EUR,180000000,,2.461,0.5
2025-12-09,GBP,0,80000,5.521,1.5
2025-12-09,GBP,80000,800000,5.021,1
2025-12-09,GBP,800000,38000000,4.771,0.75
2025-12-09,GBP,38000000,150000000,4.521,0.5
2025-12-09,GBP,150000000,,4.521,0.5
2025-12-09,HKD,0,780000,4.903,2.5
2025-12-09,HKD,780000,7800000,4.403,2
2025-12-09,HKD,7800000,780000000,3.903,1.5
2025-12-09,HKD,780000000,,3.903,1.5
2025-12-09,HUF,0,4500000000,11.282,5
2025-12-09,HUF,4500000000,,11.282,5
2025-12-09,ILS,0,80000000,9.041,5
2025-12-09,ILS,80000000,,9.041,5
2025-12-09,INR,,,8.360,3
2025-12-09,JPY,0,11000000,1.906,1.5
2025-12-09,JPY,11000000,114000000,1.406,1
2025-12-09,JPY,114000000,5700000000,1.156,0.75
2025-12-09,JPY,5700000000,23000000000,0.906,0.5
2025-12-09,JPY,23000000000,,0.906,0.5
2025-12-09,KRW,0,120000000,4.500,2
2025-12-09,KRW,120000000,1200000000,4.000,1.5
2025-12-09,KRW,1200000000,24000000000,3.500,1
2025-12-09,KRW,24000000000,,3.500,1
2025-12-09,MXN,0,2000000,10.272,3
2025-12-09,MXN,2000000,20000000,9.272,2
2025-12-09,MXN,20000000,2000000000,8.772,1.5
2025-12-09,MXN,2000000000,,8.772,1.5
2025-12-09,NOK,0,900000,5.313,1.5
2025-12-09,NOK,900000,9000000,4.813,1
2025-12-09,NOK,9000000,450000000,4.563,0.75
2025-12-09,NOK,450000000,1800000000,4.313,0.5
2025-12-09,NOK,1800000000,,4.313,0.5
2025-12-09,NZD,0,150000,4.278,1.5
2025-12-09,NZD,150000,1500000,3.778,1
2025-12-09,NZD,1500000,150000000,3.528,0.75
2025-12-09,NZD,150000000,,3.528,0.75
2025-12-09,PLN,0,70000000,7.170,3
2025-12-09,PLN,70000000,,7.170,3
2025-12-09,RON,,,8.465,3
2025-12-09,RUB*,0,660000000,21.480,5
2025-12-09,RUB*,660000000,,21.480,5
2025-12-09,SAR,0,350000,7.473,2.5
2025-12-09,SAR,350000,3500000,6.973,2
2025-12-09,SAR,3500000,350000000,6.473,1.5
2025-12-09,SAR,350000000,,6.473,1.5
2025-12-09,SEK,0,900000,3.104,1.5
2025-12-09,SEK,900000,9100000,2.604,1
2025-12-09,SEK,9100000,454000000,2.354,0.75
2025-12-09,SEK,454000000,1820000000,2.104,0.5
2025-12-09,SEK,1820000000,,2.104,0.5
2025-12-09,SGD,0,140000,2.689,1.5
2025-12-09,SGD,140000,1400000,2.189,1
2025-12-09,SGD,1400000,68000000,1.939,0.75
2025-12-09,SGD,68000000,270000000,1.689,0.5
2025-12-09,SGD,270000000,,1.689,0.5
2025-12-09,TRY,0,250000000,35.564,5
2025-12-09,TRY,250000000,,35.564,5
2025-12-09,ZAR,0,1500000,8.296,1.5
2025-12-09,ZAR,1500000,15000000,7.796,1
2025-12-09,ZAR,15000000,1500000000,7.546,0.75
2025-12-09,ZAR,1500000000,,7.546,0.75
