Date,Currency,TierLow,TierHigh,Rate,BenchmarkDiff
2026-08-12,USD,0,100000,5.130,1.5
2026-08-12,USD,100000,1000000,4.630,1
2026-08-12,USD,1000000,50000000,4.380,0.75
2026-08-12,USD,50000000,250000000,4.130,0.5
2026-08-12,USD,250000000,,4.130,0.5
2026-08-12,AED,0,350000,6.190,2.5
2026-08-12,AED,350000,3500000,5.690,2
2026-08-12,AED,3500000,350000000,5.190,1.5
2026-08-12,AED,350000000,,5.190,1.5
2026-08-12,AUD,0,150000,5.854,1.5
2026-08-12,AUD,150000,1500000,5.354,1
2026-08-12,AUD,1500000,75000000,5.104,0.75
2026-08-12,AUD,75000000,300000000,4.854,0.5
2026-08-12,AUD,300000000,,4.854,0.5
2026-08-12,CAD,0,130000,3.763,1.5
2026-08-12,CAD,130000,1300000,3.263,1
2026-08-12,CAD,1300000,64000000,3.013,0.75
2026-08-12,CAD,64000000,260000000,2.763,0.5
2026-08-12,CAD,260000000,,2.763,0.5
2026-08-12,CHF,0,90000,1.500,1.5
2026-08-12,CHF,90000,900000,1.000,1
2026-08-12,CHF,900000,46000000,0.750,0.75
2026-08-12,CHF,46000000,180000000,0.75,0.5
2026-08-12,CHF,180000000,,0.75,0.5
2026-08-12,CNH,0,700000,5.162,4
2026-08-12,CNH,700000,7000000,4.162,3
2026-08-12,CNH,7000000,350000000,3.662,2.5
2026-08-12,CNH,350000000,,3.162,2
2026-08-12,CZK,0,400000000,6.530,3
2026-08-12,CZK,400000000,,6.530,3
2026-08-12,DKK,0,120000000,4.732,3
2026-08-12,DKK,120000000,,4.732,3
2026-08-12,EUR,0,90000,3.695,1.5
2026-08-12,EUR,90000,900000,3.195,1
2026-08-12,EUR,900000,44000000,2.945,0.75
2026-08-12,EUR,44000000,180000000,2.695,0.5
2026-08-12,EUR,180000000,,2.695,0.5
2026-08-12,GBP,0,80000,5.235,1.5
2026-08-12,GBP,80000,800000,4.735,1
2026-08-12,GBP,800000,38000000,4.485,0.75
2026-08-12,GBP,38000000,150000000,4.235,0.5
2026-08-12,GBP,150000000,,4.235,0.5
2026-08-12,HKD,0,780000,4.636,2.5
2026-08-12,HKD,780000,7800000,4.136,2
2026-08-12,HKD,7800000,780000000,3.636,1.5
2026-08-12,HKD,780000000,,3.636,1.5
2026-08-12,HUF,0,4500000000,10.457,5
2026-08-12,HUF,4500000000,,10.457,5
2026-08-12,ILS,0,80000000,8.309,5
2026-08-12,ILS,80000000,,8.309,5
2026-08-12,INR,,,8.130,3
2026-08-12,JPY,0,11000000,2.273,1.5
2026-08-12,JPY,11000000,114000000,1.773,1
2026-08-12,JPY,114000000,5700000000,1.523,0.75
2026-08-12,JPY,5700000000,23000000000,1.273,0.5
2026-08-12,JPY,23000000000,,1.273,0.5
2026-08-12,KRW,,,8.068,3.5
2026-08-12,MXN,0,2000000,9.543,3
2026-08-12,MXN,2000000,20000000,8.543,2
2026-08-12,MXN,20000000,2000000000,8.043,1.5
2026-08-12,MXN,2000000000,,8.043,1.5
2026-08-12,NOK,0,900000,5.516,1.5
2026-08-12,NOK,900000,9000000,5.016,1
2026-08-12,NOK,9000000,450000000,4.766,0.75
2026-08-12,NOK,450000000,1800000000,4.516,0.5
2026-08-12,NOK,1800000000,,4.516,0.5
2026-08-12,NZD,0,150000,3.645,1.5
2026-08-12,NZD,150000,1500000,3.145,1
2026-08-12,NZD,1500000,150000000,2.895,0.75
2026-08-12,NZD,150000000,,2.895,0.75
2026-08-12,PLN,0,70000000,6.809,3
2026-08-12,PLN,70000000,,6.809,3
2026-08-12,RON,,,8.238,3
2026-08-12,RUB*,0,660000000,18.570,5
2026-08-12,RUB*,660000000,,18.570,5
2026-08-12,SAR,0,350000,5.651,2.5
2026-08-12,SAR,350000,3500000,5.151,2
2026-08-12,SAR,3500000,350000000,4.651,1.5
2026-08-12,SAR,350000000,,4.651,1.5
2026-08-12,SEK,0,900000,3.091,1.5
2026-08-12,SEK,900000,9100000,2.591,1
2026-08-12,SEK,9100000,454000000,2.341,0.75
2026-08-12,SEK,454000000,1820000000,2.091,0.5
2026-08-12,SEK,1820000000,,2.091,0.5
2026-08-12,SGD,0,140000,2.668,1.5
2026-08-12,SGD,140000,1400000,2.168,1
2026-08-12,SGD,1400000,68000000,1.918,0.75
2026-08-12,SGD,68000000,270000000,1.668,0.5
2026-08-12,SGD,270000000,,1.668,0.5
2026-08-12,TRY,0,250000000,36.398,5
2026-08-12,TRY,250000000,,36.398,5
2026-08-12,ZAR,0,1500000,8.396,1.5
2026-08-12,ZAR,1500000,15000000,7.896,1
2026-08-12,ZAR,15000000,1500000000,7.646,0.75
2026-08-12,ZAR,1500000000,,7.646,0.75
