Date,Currency,TierLow,TierHigh,Rate,BenchmarkDiff
2026-01-21,USD,0,10000,0,0
2026-01-21,USD,10000,,3.140,-0.5
2026-01-21,AED,0,35000,0,0
2026-01-21,AED,35000,,2.960,-0.75
2026-01-21,AUD,0,15000,0,0
2026-01-21,AUD,15000,150000,3.112,-0.5
2026-01-21,AUD,150000,,3.362,-0.25
2026-01-21,CAD,0,13000,0,0
2026-01-21,CAD,13000,,1.704,-0.5
2026-01-21,CHF,0,100000,0,0
2026-01-21,CHF,100000,,-0.366,-0.25
2026-01-21,CNH,0,70000,0,0
2026-01-21,CNH,70000,,0.50,0
2026-01-21,CZK,0,250000,0,0
2026-01-21,CZK,250000,,1.508,-2
2026-01-21,DKK,0,75000,0,0
2026-01-21,DKK,75000,,1.037,-0.5
2026-01-21,EUR,0,10000,0,0
2026-01-21,EUR,10000,,1.522,-0.5
2026-01-21,GBP,0,8000,0,0
2026-01-21,GBP,8000,,3.227,-0.5
2026-01-21,HKD,0,78000,0,0
2026-01-21,HKD,78000,,2.306,-0.75
2026-01-21,HUF,0,3500000,0,0
2026-01-21,HUF,3500000,,3.132,-3
2026-01-21,ILS,,,0,0
2026-01-21,INR,,,0,0
2026-01-21,JPY,0,5000000,0,0
2026-01-21,JPY,5000000,,0.396,-0.25
2026-01-21,KRW,0,12000000,0,0
2026-01-21,KRW,12000000,,1.000,-1.5
2026-01-21,MXN,0,200000,0,0
2026-01-21,MXN,200000,,2.250,-4
2026-01-21,NOK,0,100000,0,0
2026-01-21,NOK,100000,,1.799,-2
2026-01-21,NZD,0,15000,0,0
2026-01-21,NZD,15000,,0.000,-2.5
2026-01-21,PLN,0,400000,0,0
2026-01-21,PLN,400000,,1.959,-2
2026-01-21,RON,0,50000,0,0
2026-01-21,RON,50000,,3.400,-2
2026-01-21,RUB,,,0,0
2026-01-21,SAR,0,35000,0,0
2026-01-21,SAR,35000,,3.429,-0.75
2026-01-21,SEK,0,110000,0,0
2026-01-21,SEK,110000,,1.396,-0.5
2026-01-21,SGD,0,14000,0,0
2026-01-21,SGD,14000,,0.312,-1
2026-01-21,TRY,0,250000,0,0
2026-01-21,TRY,250000,,5,0
2026-01-21,ZAR,0,150000,0,0
2026-01-21,ZAR,150000,,5.272,-1
